路線,票種,去返程,上車日期,上車時間,上車分鐘,上車站名,下車日期,下車時間,下車分鐘,下車站名,星期,乘坐分鐘
308,學生票,返程,2022/6/3,08:30,510,七星潭,2022/6/3,08:46,526,美崙浸信會,1,16
308,學生票,去程,2022/6/4,07:20,440,花蓮火車站,2022/6/4,07:31,451,東大門夜市,0,11
308,學生票,去程,2022/6/9,07:19,439,花蓮火車站,2022/6/9,07:44,464,門諾醫院,1,25
308,學生票,去程,2022/6/12,17:09,1029,郵政總局,2022/6/12,17:34,1054,家扶中心,0,25
308,學生票,去程,2022/6/14,07:19,439,花蓮火車站,2022/6/14,07:44,464,門諾醫院,1,25
308,學生票,去程,2022/6/15,17:07,1027,花蓮商校,2022/6/15,17:15,1035,東大門夜市,1,8
308,學生票,返程,2022/6/15,19:08,1148,台灣企銀,2022/6/15,19:16,1156,花蓮火車站,1,8
308,學生票,去程,2022/6/15,07:21,441,花蓮火車站,2022/6/15,07:44,464,門諾醫院,1,23
308,學生票,去程,2022/6/16,07:20,440,花蓮火車站,2022/6/16,07:46,466,門諾醫院,1,26
308,學生票,返程,2022/6/18,19:06,1146,大同市場,2022/6/18,19:13,1153,花蓮火車站,0,7
308,學生票,返程,2022/6/19,18:27,1107,七星潭,2022/6/19,19:05,1145,東大門夜市,0,38
308,學生票,返程,2022/6/19,18:27,1107,七星潭,2022/6/19,19:04,1144,東大門夜市,0,37
308,學生票,去程,2022/6/20,07:21,441,花蓮火車站,2022/6/20,07:45,465,門諾醫院,1,24
308,學生票,去程,2022/6/21,16:59,1019,花蓮火車站,2022/6/21,17:32,1052,中美中興路口,1,33
308,學生票,去程,2022/6/21,16:59,1019,花蓮火車站,2022/6/21,17:14,1034,東大門夜市,1,15
308,學生票,去程,2022/6/21,16:59,1019,花蓮火車站,2022/6/21,17:14,1034,東大門夜市,1,15
308,學生票,去程,2022/6/21,16:59,1019,花蓮火車站,2022/6/21,17:32,1052,中美中興路口,1,33
308,學生票,去程,2022/6/22,07:19,439,花蓮火車站,2022/6/22,07:47,467,門諾醫院,1,28
308,學生票,返程,2022/6/22,09:05,545,東大門夜市,2022/6/22,09:17,557,花蓮火車站,1,12
308,學生票,返程,2022/6/23,18:26,1106,七星潭,2022/6/23,19:03,1143,東大門夜市,1,37
308,學生票,去程,2022/6/24,07:49,469,中美中興路口,2022/6/24,08:09,489,七星潭,1,20
308,學生票,去程,2022/6/24,07:49,469,中美中興路口,2022/6/24,08:09,489,七星潭,1,20
308,學生票,去程,2022/6/25,17:27,1047,麗軒國際飯店,2022/6/25,17:45,1065,七星潭,0,18
308,學生票,返程,2022/6/25,18:51,1131,翰品酒店,2022/6/25,19:04,1144,東大門夜市,0,13
308,學生票,去程,2022/6/27,07:15,435,花蓮火車站,2022/6/27,07:42,462,門諾醫院,1,27
308,學生票,去程,2022/6/27,16:59,1019,花蓮火車站,2022/6/27,17:20,1040,北濱公園,1,21
308,學生票,返程,2022/6/27,18:32,1112,花蓮曼波園區(海岸路),2022/6/27,19:01,1141,東大門夜市,1,29
308,學生票,返程,2022/6/29,18:26,1106,七星潭,2022/6/29,19:01,1141,東大門夜市,1,35
308,學生票,返程,2022/6/29,18:26,1106,七星潭,2022/6/29,19:01,1141,東大門夜市,1,35
308,學生票,返程,2022/6/29,19:06,1146,台灣企銀,2022/6/29,19:16,1156,花蓮火車站,1,10
308,學生票,去程,2022/6/29,07:18,438,花蓮火車站,2022/6/29,07:45,465,門諾醫院,1,27
308,學生票,去程,2022/6/30,16:57,1017,花蓮火車站,2022/6/30,17:14,1034,東大門夜市,1,17
308,學生票,去程,2022/7/1,07:34,454,東大門夜市,2022/7/1,08:06,486,花蓮曼波園區(海岸路),1,32
308,學生票,去程,2022/7/2,17:00,1020,花蓮火車站,2022/7/2,17:20,1040,東大門夜市,0,20
308,學生票,返程,2022/7/5,18:27,1107,七星潭,2022/7/5,19:07,1147,東大門夜市,1,40
308,學生票,返程,2022/7/5,18:27,1107,七星潭,2022/7/5,19:07,1147,東大門夜市,1,40
308,學生票,返程,2022/7/5,18:27,1107,七星潭,2022/7/5,19:07,1147,東大門夜市,1,40
308,學生票,返程,2022/7/5,18:27,1107,七星潭,2022/7/5,19:07,1147,東大門夜市,1,40
308,學生票,返程,2022/7/5,19:08,1148,東大門夜市,2022/7/5,19:23,1163,花蓮火車站,1,15
308,學生票,去程,2022/7/7,16:55,1015,花蓮火車站,2022/7/7,17:07,1027,郵政總局,1,12
308,學生票,去程,2022/7/7,17:09,1029,大同市場,2022/7/7,17:47,1067,七星潭,1,38
308,學生票,返程,2022/7/7,18:24,1104,七星潭,2022/7/7,19:07,1147,花蓮商校,1,43
308,學生票,去程,2022/7/8,16:59,1019,花蓮火車站,2022/7/8,17:19,1039,海濱街,1,20
308,學生票,返程,2022/7/8,18:30,1110,花蓮曼波園區(海岸路),2022/7/8,19:07,1147,北濱街,1,37
308,學生票,返程,2022/7/8,18:30,1110,花蓮曼波園區(海岸路),2022/7/8,19:07,1147,北濱街,1,37
308,學生票,返程,2022/7/8,18:34,1114,花蓮曼波園區(海岸路),2022/7/8,19:18,1158,台灣企銀,1,44
308,學生票,返程,2022/7/8,19:04,1144,黎明教養院,2022/7/8,19:11,1151,東大門夜市,1,7
308,學生票,返程,2022/7/8,08:51,531,中美中興路口,2022/7/8,09:14,554,花蓮商校,1,23
308,學生票,去程,2022/7/9,16:57,1017,花蓮火車站,2022/7/9,17:46,1066,七星潭,0,49
308,學生票,去程,2022/7/9,16:57,1017,花蓮火車站,2022/7/9,17:46,1066,七星潭,0,49
308,學生票,去程,2022/7/9,17:09,1029,郵政總局,2022/7/9,17:26,1046,煙波大飯店,0,17
308,學生票,返程,2022/7/9,18:23,1103,七星潭,2022/7/9,19:03,1143,花蓮女中,0,40
308,學生票,返程,2022/7/9,18:24,1104,七星潭,2022/7/9,19:03,1143,花蓮女中,0,39
308,學生票,返程,2022/7/9,18:24,1104,七星潭,2022/7/9,19:03,1143,花蓮女中,0,39
308,學生票,返程,2022/7/9,18:55,1135,煙波大飯店,2022/7/9,19:11,1151,花蓮電影城,0,16
308,學生票,去程,2022/7/9,07:15,435,花蓮火車站,2022/7/9,08:09,489,七星潭,0,54
308,學生票,去程,2022/7/9,07:15,435,花蓮火車站,2022/7/9,08:09,489,七星潭,0,54
308,學生票,去程,2022/7/9,07:15,435,花蓮火車站,2022/7/9,08:09,489,七星潭,0,54
308,學生票,去程,2022/7/9,07:15,435,花蓮火車站,2022/7/9,08:08,488,七星潭,0,53
308,學生票,去程,2022/7/9,07:15,435,花蓮火車站,2022/7/9,08:08,488,七星潭,0,53
308,學生票,去程,2022/7/9,07:15,435,花蓮火車站,2022/7/9,08:08,488,七星潭,0,53
308,學生票,去程,2022/7/9,07:15,435,花蓮火車站,2022/7/9,08:08,488,七星潭,0,53
308,學生票,去程,2022/7/9,07:16,436,花蓮火車站,2022/7/9,08:08,488,七星潭,0,52
308,學生票,去程,2022/7/9,07:16,436,花蓮火車站,2022/7/9,08:09,489,七星潭,0,53
308,學生票,去程,2022/7/9,07:19,439,花蓮火車站,2022/7/9,07:49,469,麗軒國際飯店,0,30
308,學生票,返程,2022/7/9,08:47,527,市老人會,2022/7/9,09:17,557,花蓮火車站,0,30
308,學生票,返程,2022/7/9,08:49,529,中美中興路口,2022/7/9,09:17,557,花蓮火車站,0,28
308,學生票,返程,2022/7/10,18:33,1113,花蓮曼波園區(海岸路),2022/7/10,19:23,1163,花蓮火車站,0,50
308,學生票,返程,2022/7/10,19:03,1143,亞士都飯店,2022/7/10,19:10,1150,花蓮女中,0,7
308,學生票,去程,2022/7/11,07:14,434,花蓮火車站,2022/7/11,07:45,465,麗軒國際飯店,1,31
308,學生票,去程,2022/7/12,07:21,441,花蓮火車站,2022/7/12,07:47,467,麗軒國際飯店,1,26
308,學生票,去程,2022/7/13,16:57,1017,花蓮火車站,2022/7/13,17:13,1033,台灣企銀,1,16
308,學生票,返程,2022/7/13,18:33,1113,花蓮曼波園區(海岸路),2022/7/13,19:08,1148,花蓮女中,1,35
308,學生票,返程,2022/7/13,18:33,1113,花蓮曼波園區(海岸路),2022/7/13,19:22,1162,花蓮火車站,1,49
308,學生票,返程,2022/7/13,18:56,1136,麗軒國際飯店,2022/7/13,19:11,1151,台灣企銀,1,15
308,學生票,返程,2022/7/13,18:56,1136,麗軒國際飯店,2022/7/13,19:11,1151,台灣企銀,1,15
308,學生票,去程,2022/7/14,07:17,437,花蓮火車站,2022/7/14,07:45,465,門諾醫院,1,28
308,學生票,去程,2022/7/15,07:19,439,花蓮火車站,2022/7/15,07:45,465,麗軒國際飯店,1,26
308,學生票,返程,2022/7/16,18:57,1137,亞士都飯店,2022/7/16,19:06,1146,東大門夜市,0,9
308,學生票,返程,2022/7/17,18:37,1117,台泥花蓮廠,2022/7/17,19:30,1170,花蓮火車站,0,53
308,學生票,返程,2022/7/17,19:02,1142,璽賓行旅,2022/7/17,19:11,1151,東大門夜市,0,9
308,學生票,返程,2022/7/18,18:20,1100,七星潭,2022/7/18,19:08,1148,台灣企銀,1,48
308,學生票,返程,2022/7/18,18:21,1101,七星潭,2022/7/18,19:08,1148,台灣企銀,1,47
308,學生票,返程,2022/7/18,18:50,1130,麗軒國際飯店,2022/7/18,19:03,1143,東大門夜市,1,13
308,學生票,去程,2022/7/18,07:18,438,花蓮火車站,2022/7/18,07:46,466,門諾醫院,1,28
308,學生票,去程,2022/7/19,07:18,438,花蓮火車站,2022/7/19,07:46,466,門諾醫院,1,28
308,學生票,去程,2022/7/19,07:18,438,花蓮火車站,2022/7/19,07:49,469,麗軒國際飯店,1,31
308,學生票,返程,2022/7/19,09:02,542,北濱街,2022/7/19,09:17,557,花蓮火車站,1,15
308,學生票,去程,2022/7/19,17:07,1027,花蓮商校,2022/7/19,17:18,1038,北濱公園,1,11
308,學生票,去程,2022/7/19,17:07,1027,花蓮商校,2022/7/19,17:18,1038,北濱公園,1,11
308,學生票,去程,2022/7/19,17:07,1027,花蓮商校,2022/7/19,17:18,1038,北濱公園,1,11
308,學生票,去程,2022/7/19,17:11,1031,大同市場,2022/7/19,17:23,1043,亞士都飯店,1,12
308,學生票,返程,2022/7/19,18:59,1139,黎明教養院,2022/7/19,19:20,1160,花蓮火車站,1,21
308,學生票,去程,2022/7/20,07:15,435,花蓮火車站,2022/7/20,07:43,463,麗軒國際飯店,1,28
308,學生票,去程,2022/7/20,16:58,1018,花蓮火車站,2022/7/20,18:03,1083,花蓮曼波園區(海岸路),1,65
308,學生票,去程,2022/7/21,07:13,433,花蓮火車站,2022/7/21,07:45,465,門諾醫院,1,32
308,學生票,去程,2022/7/21,16:55,1015,花蓮火車站,2022/7/21,17:50,1070,七星潭,1,55
308,學生票,返程,2022/7/21,18:28,1108,七星潭,2022/7/21,19:02,1142,北濱街,1,34
308,學生票,返程,2022/7/21,19:06,1146,東大門夜市,2022/7/21,19:21,1161,花蓮火車站,1,15
308,學生票,返程,2022/7/22,18:57,1137,花蓮女中,2022/7/22,19:01,1141,東大門夜市,1,4
308,學生票,去程,2022/7/22,07:13,433,花蓮火車站,2022/7/22,07:52,472,中美中興路口,1,39
308,學生票,去程,2022/7/22,07:14,434,花蓮火車站,2022/7/22,07:50,470,麗軒國際飯店,1,36
308,學生票,去程,2022/7/23,16:57,1017,花蓮火車站,2022/7/23,17:16,1036,東大門夜市,0,19
308,學生票,去程,2022/7/23,16:58,1018,花蓮火車站,2022/7/23,17:12,1032,台灣企銀,0,14
308,學生票,返程,2022/7/23,18:21,1101,七星潭,2022/7/23,19:07,1147,東大門夜市,0,46
308,學生票,返程,2022/7/23,18:50,1130,中美中興路口,2022/7/23,19:25,1165,花蓮火車站,0,35
308,學生票,返程,2022/7/23,18:55,1135,煙波大飯店,2022/7/23,19:07,1147,東大門夜市,0,12
308,學生票,返程,2022/7/23,18:55,1135,煙波大飯店,2022/7/23,19:07,1147,東大門夜市,0,12
308,學生票,去程,2022/7/24,17:08,1028,花蓮商校,2022/7/24,17:53,1073,七星潭,0,45
308,學生票,去程,2022/7/25,16:56,1016,花蓮火車站,2022/7/25,17:29,1049,中美路民權八街口,1,33
308,學生票,去程,2022/7/25,07:21,441,花蓮火車站,2022/7/25,07:47,467,麗軒國際飯店,1,26
308,學生票,去程,2022/7/26,16:56,1016,花蓮火車站,2022/7/26,17:49,1069,七星潭,1,53
308,學生票,返程,2022/7/26,18:26,1106,七星潭,2022/7/26,19:20,1160,花蓮火車站,1,54
308,學生票,返程,2022/7/26,18:26,1106,七星潭,2022/7/26,19:19,1159,花蓮火車站,1,53
308,學生票,返程,2022/7/26,18:26,1106,七星潭,2022/7/26,19:19,1159,花蓮火車站,1,53
308,學生票,返程,2022/7/27,19:14,1154,台灣企銀,2022/7/27,19:23,1163,花蓮火車站,1,9
308,學生票,去程,2022/7/27,07:15,435,花蓮火車站,2022/7/27,07:45,465,門諾醫院,1,30
308,學生票,返程,2022/7/28,18:28,1108,七星潭,2022/7/28,19:26,1166,花蓮火車站,1,58
308,學生票,返程,2022/7/29,18:32,1112,花蓮曼波園區(海岸路),2022/7/29,19:03,1143,東大門夜市,1,31
308,學生票,返程,2022/7/29,18:32,1112,花蓮曼波園區(海岸路),2022/7/29,19:03,1143,東大門夜市,1,31
308,學生票,返程,2022/7/29,18:32,1112,花蓮曼波園區(海岸路),2022/7/29,19:03,1143,東大門夜市,1,31
308,學生票,返程,2022/7/29,18:32,1112,花蓮曼波園區(海岸路),2022/7/29,19:03,1143,東大門夜市,1,31
308,學生票,去程,2022/7/30,07:17,437,花蓮火車站,2022/7/30,07:43,463,麗軒國際飯店,0,26
308,學生票,返程,2022/7/30,08:48,528,家扶中心,2022/7/30,09:16,556,花蓮火車站,0,28
308,學生票,返程,2022/7/30,08:49,529,家扶中心,2022/7/30,09:16,556,花蓮火車站,0,27
308,學生票,返程,2022/7/30,08:49,529,家扶中心,2022/7/30,09:16,556,花蓮火車站,0,27
308,學生票,返程,2022/7/30,08:49,529,家扶中心,2022/7/30,09:16,556,花蓮火車站,0,27
308,學生票,去程,2022/7/30,16:56,1016,花蓮火車站,2022/7/30,17:47,1067,七星潭,0,51
308,學生票,去程,2022/7/30,16:56,1016,花蓮火車站,2022/7/30,17:47,1067,七星潭,0,51
308,學生票,去程,2022/7/30,16:56,1016,花蓮火車站,2022/7/30,17:47,1067,七星潭,0,51
308,學生票,去程,2022/7/30,16:56,1016,花蓮火車站,2022/7/30,17:47,1067,七星潭,0,51
308,學生票,去程,2022/7/30,16:56,1016,花蓮火車站,2022/7/30,17:47,1067,七星潭,0,51
308,學生票,去程,2022/7/30,16:59,1019,花蓮火車站,2022/7/30,17:47,1067,七星潭,0,48
308,學生票,去程,2022/7/31,07:18,438,花蓮火車站,2022/7/31,07:47,467,麗軒國際飯店,0,29
308,學生票,去程,2022/8/1,07:22,442,花蓮火車站,2022/8/1,08:06,486,七星潭,1,44
308,學生票,返程,2022/8/2,19:03,1143,北濱街,2022/8/2,19:15,1155,花蓮商校,1,12
308,學生票,返程,2022/8/3,18:25,1105,七星潭,2022/8/3,19:24,1164,花蓮火車站,1,59
308,學生票,返程,2022/8/3,18:25,1105,七星潭,2022/8/3,19:24,1164,花蓮火車站,1,59
308,學生票,返程,2022/8/3,18:26,1106,七星潭,2022/8/3,19:05,1145,東大門夜市,1,39
308,學生票,去程,2022/8/4,07:13,433,花蓮火車站,2022/8/4,07:50,470,麗軒國際飯店,1,37
308,學生票,去程,2022/8/5,07:18,438,花蓮火車站,2022/8/5,07:45,465,門諾醫院,1,27
308,學生票,返程,2022/8/5,08:54,534,門諾醫院,2022/8/5,09:20,560,花蓮火車站,1,26
308,學生票,去程,2022/8/5,16:59,1019,花蓮火車站,2022/8/5,17:43,1063,花蓮曼波園區(海岸路),1,44
308,學生票,去程,2022/8/5,17:07,1027,花蓮商校,2022/8/5,17:23,1043,中美路民權八街口,1,16
308,學生票,返程,2022/8/5,18:24,1104,七星潭,2022/8/5,19:18,1158,花蓮火車站,1,54
308,學生票,返程,2022/8/5,18:24,1104,七星潭,2022/8/5,19:18,1158,花蓮火車站,1,54
308,學生票,返程,2022/8/5,18:24,1104,七星潭,2022/8/5,19:18,1158,花蓮火車站,1,54
308,學生票,返程,2022/8/5,18:24,1104,七星潭,2022/8/5,19:19,1159,花蓮火車站,1,55
308,學生票,返程,2022/8/5,18:24,1104,七星潭,2022/8/5,19:18,1158,花蓮火車站,1,54
308,學生票,返程,2022/8/5,18:24,1104,七星潭,2022/8/5,19:18,1158,花蓮火車站,1,54
308,學生票,返程,2022/8/6,18:24,1104,七星潭,2022/8/6,19:21,1161,花蓮火車站,0,57
308,學生票,返程,2022/8/6,18:24,1104,七星潭,2022/8/6,19:21,1161,花蓮火車站,0,57
308,學生票,返程,2022/8/6,18:24,1104,七星潭,2022/8/6,19:21,1161,花蓮火車站,0,57
308,學生票,返程,2022/8/6,18:24,1104,七星潭,2022/8/6,19:21,1161,花蓮火車站,0,57
308,學生票,返程,2022/8/6,18:24,1104,七星潭,2022/8/6,19:21,1161,花蓮火車站,0,57
308,學生票,返程,2022/8/6,18:24,1104,七星潭,2022/8/6,19:21,1161,花蓮火車站,0,57
308,學生票,返程,2022/8/6,18:24,1104,七星潭,2022/8/6,19:21,1161,花蓮火車站,0,57
308,學生票,返程,2022/8/6,18:24,1104,七星潭,2022/8/6,19:21,1161,花蓮火車站,0,57
308,學生票,返程,2022/8/6,18:29,1109,七星潭,2022/8/6,19:16,1156,花蓮商校,0,47
308,學生票,去程,2022/8/6,07:21,441,花蓮火車站,2022/8/6,08:09,489,七星潭,0,48
308,學生票,去程,2022/8/6,07:21,441,花蓮火車站,2022/8/6,08:09,489,七星潭,0,48
308,學生票,去程,2022/8/7,07:17,437,花蓮火車站,2022/8/7,07:47,467,麗軒國際飯店,0,30
308,學生票,去程,2022/8/8,17:07,1027,花蓮商校,2022/8/8,17:29,1049,中美路民權八街口,1,22
308,學生票,去程,2022/8/9,17:07,1027,花蓮商校,2022/8/9,17:29,1049,中美路民權八街口,1,22
308,學生票,返程,2022/8/9,18:25,1105,七星潭,2022/8/9,19:23,1163,花蓮電影城,1,58
308,學生票,去程,2022/8/10,16:58,1018,花蓮火車站,2022/8/10,17:18,1038,東大門夜市,1,20
308,學生票,去程,2022/8/10,17:07,1027,花蓮商校,2022/8/10,17:28,1048,中美路民權八街口,1,21
308,學生票,返程,2022/8/10,18:30,1110,七星潭,2022/8/10,19:03,1143,東大門夜市,1,33
308,學生票,去程,2022/8/11,16:57,1017,花蓮火車站,2022/8/11,17:38,1058,花蓮酒廠,1,41
308,學生票,返程,2022/8/12,18:25,1105,七星潭,2022/8/12,18:43,1123,美侖大飯店,1,18
308,學生票,返程,2022/8/13,18:32,1112,花蓮曼波園區(海岸路),2022/8/13,19:04,1144,東大門夜市,0,32
308,學生票,返程,2022/8/13,18:32,1112,花蓮曼波園區(海岸路),2022/8/13,19:05,1145,東大門夜市,0,33
308,學生票,返程,2022/8/13,18:32,1112,花蓮曼波園區(海岸路),2022/8/13,19:05,1145,東大門夜市,0,33
308,學生票,返程,2022/8/13,18:32,1112,花蓮曼波園區(海岸路),2022/8/13,19:05,1145,東大門夜市,0,33
308,學生票,返程,2022/8/13,18:32,1112,花蓮曼波園區(海岸路),2022/8/13,19:05,1145,東大門夜市,0,33
308,學生票,去程,2022/8/15,16:57,1017,花蓮火車站,2022/8/15,17:19,1039,花蓮女中,1,22
308,學生票,返程,2022/8/15,18:32,1112,花蓮曼波園區(海岸路),2022/8/15,19:02,1142,東大門夜市,1,30
308,學生票,返程,2022/8/15,18:32,1112,花蓮曼波園區(海岸路),2022/8/15,19:02,1142,東大門夜市,1,30
308,學生票,返程,2022/8/15,18:32,1112,花蓮曼波園區(海岸路),2022/8/15,19:01,1141,東大門夜市,1,29
308,學生票,返程,2022/8/15,18:32,1112,花蓮曼波園區(海岸路),2022/8/15,19:01,1141,東大門夜市,1,29
308,學生票,去程,2022/8/16,16:54,1014,花蓮火車站,2022/8/16,17:30,1050,門諾醫院,1,36
308,學生票,去程,2022/8/16,16:54,1014,花蓮火車站,2022/8/16,17:16,1036,東大門夜市,1,22
308,學生票,去程,2022/8/16,16:54,1014,花蓮火車站,2022/8/16,17:16,1036,東大門夜市,1,22
308,學生票,去程,2022/8/16,16:58,1018,花蓮火車站,2022/8/16,17:16,1036,東大門夜市,1,18
308,學生票,去程,2022/8/16,17:07,1027,花蓮商校,2022/8/16,17:28,1048,中美路民權八街口,1,21
308,學生票,返程,2022/8/16,08:59,539,花蓮女中,2022/8/16,09:14,554,花蓮火車站,1,15
308,學生票,去程,2022/8/17,17:07,1027,花蓮商校,2022/8/17,17:25,1045,中美路民權八街口,1,18
308,學生票,去程,2022/8/17,17:08,1028,郵政總局,2022/8/17,17:50,1070,七星潭,1,42
308,學生票,返程,2022/8/17,18:23,1103,七星潭,2022/8/17,19:21,1161,花蓮火車站,1,58
308,學生票,返程,2022/8/17,18:23,1103,七星潭,2022/8/17,19:05,1145,東大門夜市,1,42
308,學生票,返程,2022/8/17,18:23,1103,七星潭,2022/8/17,19:05,1145,東大門夜市,1,42
308,學生票,去程,2022/8/18,17:07,1027,花蓮商校,2022/8/18,17:28,1048,中美路民權八街口,1,21
308,學生票,返程,2022/8/18,19:02,1142,東大門夜市,2022/8/18,19:09,1149,大同市場,1,7
308,學生票,去程,2022/8/19,16:58,1018,花蓮火車站,2022/8/19,17:19,1039,海濱街,1,21
308,學生票,去程,2022/8/19,17:07,1027,花蓮商校,2022/8/19,17:28,1048,中美路民權八街口,1,21
308,學生票,返程,2022/8/19,18:41,1121,美侖大飯店,2022/8/19,19:05,1145,東大門夜市,1,24
308,學生票,返程,2022/8/19,18:41,1121,美侖大飯店,2022/8/19,19:05,1145,東大門夜市,1,24
308,學生票,返程,2022/8/19,18:41,1121,美侖大飯店,2022/8/19,19:06,1146,東大門夜市,1,25
308,學生票,返程,2022/8/19,19:02,1142,北濱街,2022/8/19,19:23,1163,花蓮火車站,1,21
308,學生票,返程,2022/8/19,19:03,1143,北濱街,2022/8/19,19:23,1163,花蓮火車站,1,20
308,學生票,返程,2022/8/19,19:03,1143,北濱街,2022/8/19,19:23,1163,花蓮火車站,1,20
308,學生票,去程,2022/8/20,17:11,1031,台灣企銀,2022/8/20,17:51,1071,七星潭,0,40
308,學生票,去程,2022/8/21,16:55,1015,花蓮火車站,2022/8/21,17:47,1067,七星潭,0,52
308,學生票,返程,2022/8/21,18:23,1103,七星潭,2022/8/21,19:18,1158,台灣企銀,0,55
308,學生票,返程,2022/8/21,18:26,1106,七星潭,2022/8/21,19:23,1163,郵政總局,0,57
308,學生票,去程,2022/8/22,16:57,1017,花蓮火車站,2022/8/22,17:16,1036,東大門夜市,1,19
308,學生票,返程,2022/8/22,09:06,546,大同市場,2022/8/22,09:13,553,花蓮火車站,1,7
308,學生票,返程,2022/8/23,18:24,1104,七星潭,2022/8/23,19:29,1169,花蓮火車站,1,65
308,學生票,去程,2022/8/25,16:56,1016,花蓮火車站,2022/8/25,17:52,1072,七星潭,1,56
308,學生票,去程,2022/8/25,16:56,1016,花蓮火車站,2022/8/25,17:52,1072,七星潭,1,56
