縣市別,調查站_編號,調查站_地點,調查站_樁號_K,調查站_樁號_百位數,調查站_座標_經度,調查站_座標_緯度,路線編號,起迄地名_起點,起迄地名_迄點,起點樁號_K,起點樁號_百位數,迄點樁號_K,迄點樁號_百位數,地形,里程(公里),路面寬度(公尺),方向(往),車道佈設_快車道寬度(公尺)_1,車道佈設_快車道寬度(公尺)_2,車道佈設_快車道寬度(公尺)_3,車道佈設_快車道寬度(公尺)_4,車道佈設_快車道寬度(公尺)_5,車道佈設_機慢車道寬度(公尺)_1,車道佈設_機慢車道寬度(公尺)_2,車道佈設_路肩寬度(公尺),各車種車輛數(輛/日)_小型車,各車種車輛數(輛/日)_大客車,各車種車輛數(輛/日)_大貨車,各車種車輛數(輛/日)_全聯結車,各車種車輛數(輛/日)_半聯結車,各車種車輛數(輛/日)_機車,各車種車輛數(輛/日)_合計,總計_流量(PCU),總計_車公里,尖峰小時_交通量(PCU),尖峰小時_時段_起,尖峰小時_時段_迄,方向係數,備註
高雄市,Ⅲ-99,崇德,16,100,120.3693091,22.8776137,台28線,田寮交流道,旗尾,13,705,31,382,丘陵區,17.7,15.4,西,3.5,3.5,,,,,,0.6,2391,18,72,0,21,1310,3812,3462,67472,468,7,8,0.51,
高雄市,Ⅲ-I00,中壇,34,800,120.524882,22.88656365,台28線,旗尾,茂林,31,382,48,968,丘陵區,17.6,12,東,3.4,,,,,2,,0.5,3618,45,98,0,54,1741,5556,5188,97786,437,10,11,0.52,
高雄市,Ⅲ-I00,中壇,34,800,120.524882,22.88656365,台28線,旗尾,茂林,31,382,48,968,丘陵區,17.6,12,西,3.4,,,,,2,,0.5,3735,32,89,0,38,1744,5638,5160,99229,472,10,11,0.52,
高雄市,Ⅲ-I01,小林,24,250,120.6340527,23.15076476,台29線,那瑪夏,甲仙,0,0,35,320,山嶺區,35.3,9.2,北,4,,,,,,,0.6,574,11,14,0,0,177,776,1163,27393,157,7,8,0.61,
高雄市,Ⅲ-I01,小林,24,250,120.6340527,23.15076476,台29線,那瑪夏,甲仙,0,0,35,320,山嶺區,35.3,9.2,南,4,,,,,,,0.6,575,8,12,0,0,148,743,1111,26228,101,7,8,0.61,
高雄市,Ⅲ-I02,寶隆橋,39,900,120.5591703,23.05394121,台29線,甲仙,杉林,35,320,56,243,山嶺區,20.9,12,北,3.4,,,,,2,,0.5,1327,30,45,0,54,348,1804,3092,37704,299,11,12,0.53,
高雄市,Ⅲ-I02,寶隆橋,39,900,120.5591703,23.05394121,台29線,甲仙,杉林,35,320,56,243,山嶺區,20.9,12,南,3.4,,,,,2,,0.5,1242,13,35,0,76,367,1733,3002,36220,261,11,12,0.53,
高雄市,Ⅲ-I03,六號橋,63,300,120.4847202,22.90400388,台29線,杉林,旗山,56,243,66,481,丘陵區,10.2,13.4,北,3.5,,,,,2,,1.1,4388,22,104,0,76,2789,7379,6541,75266,713,17,18,0.58,
高雄市,Ⅲ-I03,六號橋,63,300,120.4847202,22.90400388,台29線,杉林,旗山,56,243,66,481,丘陵區,10.2,13.4,南,3.5,,,,,2,,1.1,4351,20,121,0,77,2897,7466,6608,76153,508,17,18,0.58,
高雄市,Ⅲ-I04,尚和,78,200,120.4531871,22.7810897,台29線,旗山,嶺口,66,481,79,324,平原區,12.8,20.2,北,3.4,4.4,,,,,,1.2,2972,31,149,1,86,1788,5027,4577,64346,481,17,18,0.54,
高雄市,Ⅲ-I04,尚和,78,200,120.4531871,22.7810897,台29線,旗山,嶺口,66,481,79,324,平原區,12.8,20.2,南,3.4,4.5,,,,,,1.2,2961,40,186,0,109,1794,5090,4703,65152,576,7,8,0.54,
高雄市,Ⅲ-I05,嶺口附近,82,900,120.4465737,22.73921823,台29線,嶺口,大樹,79,324,87,962,平原區,8.6,20.2,北,3.4,3.5,,,,2.2,,0.5,3007,16,140,1,125,1878,5167,4934,44436,597,17,18,0.51,
高雄市,Ⅲ-I05,嶺口附近,82,900,120.4465737,22.73921823,台29線,嶺口,大樹,79,324,87,962,平原區,8.6,20.2,南,3.4,3.5,,,,2.2,,0.5,3174,15,125,0,156,2003,5473,5255,47068,631,7,8,0.51,
高雄市,Ⅲ-I06,九曲營房前,92,850,120.4245199,22.65637514,台29線,大樹,義和,87,962,94,632,平原區,6.7,20.3,北,3.5,4.5,,,,,,1.2,4481,4,248,0,141,3167,8041,7182,53875,913,7,8,0.51,
高雄市,Ⅲ-I06,九曲營房前,92,850,120.4245199,22.65637514,台29線,大樹,義和,87,962,94,632,平原區,6.7,20.3,南,3.5,4.5,,,,,,1.2,4579,4,233,1,197,3384,8398,7559,56267,860,7,8,0.51,
高雄市,Ⅲ-I07,河堤旁,99,700,120.4347102,22.59921055,台29線,義和,大發工業區,94,632,106,436,平原區,11.8,13.8,北,3.5,,,,,2.5,,0.8,3579,13,361,1,318,2375,6647,6472,78435,645,7,8,0.63,
高雄市,Ⅲ-I07,河堤旁,99,700,120.4347102,22.59921055,台29線,義和,大發工業區,94,632,106,436,平原區,11.8,13.8,南,3.5,,,,,2.5,,0.8,3858,14,364,8,306,2689,7239,6901,85420,1104,7,8,0.63,
高雄市,Ⅲ-I08,翁園給水廠,107,600,120.4173113,22.53900204,台29線,大發工業區,林園,106,436,112,310,平原區,5.9,14.2,北,3.4,,,,,2.5,,1.1,3101,5,277,3,567,2747,6700,6749,39530,1000,7,8,0.52,
高雄市,Ⅲ-I08,翁園給水廠,107,600,120.4173113,22.53900204,台29線,大發工業區,林園,106,436,112,310,平原區,5.9,14.2,南,3.4,,,,,2.5,,1.1,3387,6,245,10,662,2778,7088,7294,41819,1072,7,8,0.52,
臺東縣,Ⅲ-I09,玉長公路,29,0,121.3868325,23.26350228,台30線,長濱,寧埔,28,822,35,333,丘陵區,6.5,9.4,東,3.4,,,,,,,1.2,556,5,7,0,1,67,636,631,4134,108,16,17,0.54,
臺東縣,Ⅲ-I09,玉長公路,29,0,121.3868325,23.26350228,台30線,長濱,寧埔,28,822,35,333,丘陵區,6.5,9.4,西,3.4,,,,,,,1.2,606,6,7,0,1,95,715,698,4648,129,16,17,0.54,
高雄市,Ⅲ-I10,阿蓮,18,400,120.3063692,22.88124727,台39線,南高縣市界,阿蓮,16,407,18,849,平原區,2.4,40.6,北,3.6,3.5,,,,4.6,,0.6,1405,3,104,0,29,731,2272,2165,5453,300,7,8,0.55,"快慢分隔,1車道"
高雄市,Ⅲ-I10,阿蓮,18,400,120.3063692,22.88124727,台39線,南高縣市界,阿蓮,16,407,18,849,平原區,2.4,40.6,南,3.6,3.5,,,,4.6,,0.6,1499,6,133,0,41,639,2318,2278,5563,249,7,8,0.55,"快慢分隔,1車道"
高雄市,Ⅲ-I11,五甲交流道,1,500,120.3526997,22.5908831,台88線,國道1號,鳳山交流道,0,0,2,154,平原區,2.2,19.9,東,3.8,3.7,,,,,,1.8,26215,101,2389,127,1983,0,30815,36281,67793,3096,7,8,0.5,
高雄市,Ⅲ-I11,五甲交流道,1,500,120.3526997,22.5908831,台88線,國道1號,鳳山交流道,0,0,2,154,平原區,2.2,19.9,西,3.7,3.6,,,,,,2,25843,98,2352,170,2102,9,30574,36339,67263,3096,17,18,0.5,
高雄市,Ⅲ-I12,鳳山交流道,2,700,120.3646445,22.5899293,台88線,鳳山交流道,大寮交流道,2,154,7,48,平原區,4.9,19.6,東,3.7,3.8,,,,,,1.7,25113,84,2153,84,2130,57,29621,35145,145143,3248,9,10,0.51,
高雄市,Ⅲ-I12,鳳山交流道,2,700,120.3646445,22.5899293,台88線,鳳山交流道,大寮交流道,2,154,7,48,平原區,4.9,19.6,西,3.8,3.8,,,,,,1.8,27111,98,2382,92,2419,58,32160,38399,157584,3350,17,18,0.51,
高雄市,Ⅲ-I13,大寮交流道,7,600,120.4121736,22.58635301,台88線,大寮交流道,大發交流道,7,48,9,741,平原區,2.7,19.9,東,3.6,3.6,,,,,,1.9,21097,88,1864,71,2099,64,25283,30573,68264,2712,7,8,0.53,
高雄市,Ⅲ-I13,大寮交流道,7,600,120.4121736,22.58635301,台88線,大寮交流道,大發交流道,7,48,9,741,平原區,2.7,19.9,西,3.7,3.7,,,,,,2.2,21006,94,1668,55,1794,60,24677,29232,66628,2444,17,18,0.53,
高雄市,Ⅲ-I14,大發交流道,11,700,120.4481423,22.59184967,台88線,大發交流道,萬丹交流道,9,741,15,143,平原區,5.4,21.5,東,3.9,3.8,,,,,,2.3,21027,87,1196,29,835,73,23247,25588,125534,2569,17,18,0.5,分離車道
高雄市,Ⅲ-I14,大發交流道,11,700,120.4481423,22.59184967,台88線,大發交流道,萬丹交流道,9,741,15,143,平原區,5.4,21.5,西,3.9,3.8,,,,,,2.2,20908,86,1111,24,844,74,23047,25352,124454,2583,7,8,0.5,分離車道
屏東縣,Ⅲ-I15,潮州,20,400,120.5213748,22.5696307,台88線,萬丹交流道,竹田,15,143,22,383,平原區,7.2,20.4,東,3.7,3.7,,,,,,2.2,16036,67,1109,22,672,65,17971,19922,129391,1788,17,18,0.51,
屏東縣,Ⅲ-I15,潮州,20,400,120.5213748,22.5696307,台88線,萬丹交流道,竹田,15,143,22,383,平原區,7.2,20.4,西,3.7,3.7,,,,,,1.8,16133,66,1097,16,743,63,18118,20193,130450,1832,7,8,0.51,
