縣市別,調查站_編號,調查站_地點,調查站_樁號_K,調查站_樁號_百位數,調查站_座標_經度,調查站_座標_緯度,路線編號,起迄地名_起點,起迄地名_迄點,起點樁號_K,起點樁號_百位數,迄點樁號_K,迄點樁號_百位數,地形,里程(公里),路面寬度(公尺),方向(往),車道佈設_快車道寬度(公尺)_1,車道佈設_快車道寬度(公尺)_2,車道佈設_快車道寬度(公尺)_3,車道佈設_快車道寬度(公尺)_4,車道佈設_快車道寬度(公尺)_5,車道佈設_機慢車道寬度(公尺)_1,車道佈設_機慢車道寬度(公尺)_2,車道佈設_路肩寬度(公尺),各車種車輛數(輛/日)_小型車,各車種車輛數(輛/日)_大客車,各車種車輛數(輛/日)_大貨車,各車種車輛數(輛/日)_全聯結車,各車種車輛數(輛/日)_半聯結車,各車種車輛數(輛/日)_機車,各車種車輛數(輛/日)_合計,總計_流量(PCU),總計_車公里,尖峰小時_交通量(PCU),尖峰小時_時段_起,尖峰小時_時段_迄,方向係數,備註
台東縣,Ⅲ-38,萬年橋,112,300,"E121'23'3.6""","N23'06'35.6""",台11線,三仙,成功,109,199,114,0,丘陵區,4.8,18.2,南,3.5,,,,,2.4,,3.1,"2,382",54,79,0,17,825,"3,357","3,279","16,114",790,11,12,0.51,
台東縣,Ⅲ-39,全滿加油站,114,300,"E121'22'7.3""","N23'06'3.8""",台11線,成功,新港,114,0,123,323,丘陵區,9.3,18.4,北,3.5,,,,,2.3,,3.5,"2,604",127,88,0,37,649,"3,505","3,759","32,597",737,11,12,0.5,
台東縣,Ⅲ-39,全滿加油站,114,300,"E121'22'7.3""","N23'06'3.8""",台11線,成功,新港,114,0,123,323,丘陵區,9.3,18.4,南,3.6,,,,,2.4,,2.9,"2,715",46,78,0,30,594,"3,463","3,534","32,206",737,11,12,0.5,
台東縣,Ⅲ-40,東河道班房,129,200,"E121'18'42.1""","N22'59'9.2""",台11線,新港,興昌,123,323,142,382,丘陵區,19.1,13,北,3.5,,,,,2,,0.5,"2,491",154,60,0,22,405,"3,132","3,446","59,821",692,8,9,0.51,
台東縣,Ⅲ-40,東河道班房,129,200,"E121'18'42.1""","N22'59'9.2""",台11線,新港,興昌,123,323,142,382,丘陵區,19.1,13,南,3.5,,,,,2,,0.5,"2,514",60,54,0,35,331,"2,994","3,197","57,185",692,8,9,0.51,
台東縣,Ⅲ-41,都蘭糖廠,145,100,"E121'13'32.7""","N22'52'16.8""",台11線,興昌,富岡,142,382,157,331,丘陵區,14.9,12.8,北,3.6,,,,,1.8,,1.6,"3,600",140,81,0,41,725,"4,587","4,831","68,346",849,11,12,0.5,
台東縣,Ⅲ-41,都蘭糖廠,145,100,"E121'13'32.7""","N22'52'16.8""",台11線,興昌,富岡,142,382,157,331,丘陵區,14.9,12.8,南,3.6,,,,,1.8,,0.4,"3,567",76,75,0,39,751,"4,508","4,591","67,169",849,11,12,0.5,
台東縣,Ⅲ-42,中華大橋,160,700,"E121'10'8.9""","N22'46'17.9""",台11線,富岡,新豐里橋,157,331,165,574,丘陵區,8.2,23.6,北,3.5,3.5,,,,2.1,,2.2,"5,855",127,86,0,54,"1,936","8,058","7,906","66,076",770,7,8,0.51,分離車道
台東縣,Ⅲ-42,中華大橋,160,700,"E121'10'8.9""","N22'46'17.9""",台11線,富岡,新豐里橋,157,331,165,574,丘陵區,8.2,23.6,南,3.5,3.5,,,,2.1,,2.2,"5,714",49,70,0,57,"1,811","7,701","7,505","63,148",780,17,18,0.51,分離車道
台東縣,Ⅲ-43,新豐里橋,165,100,"E121'08'42.7""","N22'44'28.2""",台11線,新豐里橋,豐源大橋,165,574,170,0,丘陵區,4.4,20,北,3.5,4.5,,,,,,0.7,"4,446",120,93,0,62,"1,279","6,000","5,949","26,400",562,7,8,0.5,
台東縣,Ⅲ-43,新豐里橋,165,100,"E121'08'42.7""","N22'44'28.2""",台11線,新豐里橋,豐源大橋,165,574,170,0,丘陵區,4.4,20,南,3.5,4.5,,,,,,0.7,"4,433",53,127,0,64,"1,329","6,006","5,910","26,426",651,17,18,0.5,
台東縣,Ⅲ-44,豐源橋收費站,170,700,"E121'05'51.6""","N22'43'28.9""",台11線,豐源大橋,知本,170,0,178,229,丘陵區,8.2,18.4,北,3.5,4.4,,,,,,0.5,"8,023",181,171,0,63,"3,201","11,639","10,963","95,440",986,17,18,0.5,
台東縣,Ⅲ-44,豐源橋收費站,170,700,"E121'05'51.6""","N22'43'28.9""",台11線,豐源大橋,知本,170,0,178,229,丘陵區,8.2,18.4,南,3.5,4.4,,,,,,0.5,"7,967",105,181,0,76,"3,159","11,488","10,814","94,202","1,240",7,8,0.5,
台東縣,Ⅲ-45,台東大橋,4,700,"E121'08'41.3""","N22'47'31.8""",台11乙線,富岡,卑南,0,0,7,405,丘陵區,7.4,12,北,3.4,,,,,2,,0.5,"1,430",44,86,0,10,508,"2,078","2,124","15,377",441,7,8,0.52,
台東縣,Ⅲ-45,台東大橋,4,700,"E121'08'41.3""","N22'47'31.8""",台11乙線,富岡,卑南,0,0,7,405,丘陵區,7.4,12,南,3.4,,,,,2,,0.5,"1,528",14,90,0,7,587,"2,226","2,169","16,472",441,7,8,0.52,
高雄市,Ⅲ-46,海巡署,187,200,"E120'10'46.9""","N22'54'0.4""",台17線,湖內,竹滬,185,205,194,780,平原區,9.6,22,北,3.5,3.5,,,,2,,0.6,"5,349",40,135,2,29,"2,465","8,020","7,431","76,992","1,071",15,16,0.51,
高雄市,Ⅲ-46,海巡署,187,200,"E120'10'46.9""","N22'54'0.4""",台17線,湖內,竹滬,185,205,194,780,平原區,9.6,22,南,3.5,3.5,,,,2,,0.6,"5,497",40,112,2,20,"2,763","8,434","7,725","80,966","1,058",17,18,0.51,
高雄市,Ⅲ-47,竹滬,196,400,"E120'13'39.1""","N22'51'38.6""",台17線,竹滬,彌陀,194,780,203,77,平原區,8.3,16,北,3.5,3.5,,,,,,0.9,"5,573",40,298,2,47,"3,085","9,045","8,078","75,074","1,060",17,18,0.5,
高雄市,Ⅲ-47,竹滬,196,400,"E120'13'39.1""","N22'51'38.6""",台17線,竹滬,彌陀,194,780,203,77,平原區,8.3,16,南,3.5,3.5,,,,,,0.9,"5,561",37,248,2,35,"3,268","9,151","8,061","75,953","1,239",7,8,0.5,
高雄市,Ⅲ-48,維仁橋,204,100,"E120'14'38.6""","N22'47'38.0""",台17線,彌陀,梓官,203,77,211,59,平原區,8,25,北,3.5,3.5,,,,2.3,,1.6,"7,157",52,318,5,111,"4,916","12,559","11,501","100,472","2,602",7,8,0.52,
高雄市,Ⅲ-48,維仁橋,204,100,"E120'14'38.6""","N22'47'38.0""",台17線,彌陀,梓官,203,77,211,59,平原區,8,25,南,3.5,3.5,,,,2.3,,1.6,"6,538",58,315,5,89,"4,681","11,686","10,657","93,488","1,529",17,18,0.52,
高雄市,Ⅲ-49,北界橋,211,800,"E120'16'14.9""","N22'43'53.0""",台17線,梓官,三民派出所,211,59,225,366,平原區,14.3,24.2,北,3.5,3.5,,,,2,,1.5,"11,606",101,168,5,86,"8,903","20,869","18,515","298,427","2,356",7,8,0.51,
高雄市,Ⅲ-49,北界橋,211,800,"E120'16'14.9""","N22'43'53.0""",台17線,梓官,三民派出所,211,59,225,366,平原區,14.3,24.2,南,3.5,3.5,,,,2.8,,1.5,"11,043",82,181,5,57,"8,832","20,200","17,806","288,860","1,937",17,18,0.51,
高雄市,Ⅲ-50,中坑門,243,900,"E120'22'8.5""","N22'30'24.3""",台17線,三民派出所,林園,225,366,247,804,平原區,22.4,35,北,3.5,3.6,,,,4.8,,0.7,"8,498",121,272,4,450,"10,584","19,929","17,859","446,410","3,233",7,8,0.53,
高雄市,Ⅲ-50,中坑門,243,900,"E120'22'8.5""","N22'30'24.3""",台17線,三民派出所,林園,225,366,247,804,平原區,22.4,35,南,3.5,3.6,,,,4.8,,0.4,"7,630",124,255,1,422,"9,558","17,990","16,159","402,976","1,998",17,18,0.53,
高雄市,Ⅲ-51,石化二橋,248,300,"E120'24'33.1""","N22'29'54.1""",台17線,林園,雙園大橋,247,804,251,0,平原區,3.2,19,北,3.5,3.5,,,,,,2,"6,850",72,220,4,425,"5,168","12,739","11,676","40,765","1,580",7,8,0.51,
高雄市,Ⅲ-51,石化二橋,248,300,"E120'24'33.1""","N22'29'54.1""",台17線,林園,雙園大橋,247,804,251,0,平原區,3.2,19,南,3.5,3.5,,,,,,2,"7,168",72,237,1,394,"5,406","13,278","12,061","42,490","1,226",17,18,0.51,
屏東縣,Ⅲ-52,東港監工站,251,900,"E120'26'31.7""","N22'29'48.5""",台17線,雙園大橋,烏龍,251,0,253,252,平原區,2.3,18.2,北,3.5,4,,,,,,0.9,"8,447",74,228,4,184,"5,153","14,090","12,556","32,407","1,729",7,8,0.5,
屏東縣,Ⅲ-52,東港監工站,251,900,"E120'26'31.7""","N22'29'48.5""",台17線,雙園大橋,烏龍,251,0,253,252,平原區,2.3,18.2,南,3.5,4,,,,,,0.9,"8,297",67,288,5,190,"5,051","13,898","12,446","31,965","1,304",17,18,0.5,
屏東縣,Ⅲ-53,東港大橋南,254,900,"E120'27'31.7""","N22'28'41.5""",台17線,烏龍,東港,253,252,255,908,平原區,2.7,27,北,3.5,3.6,,,,2,,3.5,"10,251",187,261,3,163,"7,285","18,150","16,522","49,005","1,654",7,8,0.51,雙側路肩為自行車行人車道
屏東縣,Ⅲ-53,東港大橋南,254,900,"E120'27'31.7""","N22'28'41.5""",台17線,烏龍,東港,253,252,255,908,平原區,2.7,27,南,3.5,3.6,,,,2,,3.5,"10,971",190,302,2,199,"7,522","19,186","17,577","51,802","1,644",7,8,0.51,雙側路肩為自行車行人車道
屏東縣,Ⅲ-54,仁和國小,262,900,"E120'30'40.7""","N22'26'19.3""",台17線,東港,林邊,255,908,264,134,平原區,8.2,17.4,北,3.5,4.2,,,,,,0.9,"7,781",204,266,1,143,"2,716","11,111","10,548","91,110","1,141",17,18,0.51,
屏東縣,Ⅲ-54,仁和國小,262,900,"E120'30'40.7""","N22'26'19.3""",台17線,東港,林邊,255,908,264,134,平原區,8.2,17.4,南,3.5,4.2,,,,,,0.9,"8,214",214,285,2,138,"2,753","11,606","11,035","95,169","1,010",10,11,0.51,
屏東縣,Ⅲ-55,佳冬農會,268,300,"E120'33'21.5""","N22'24'45.5""",台17線,林邊,水底寮,264,134,274,129,平原區,10,19,北,3.5,4,,,,,,1,"4,213",208,204,4,85,"1,496","6,210","5,996","62,100",787,16,17,0.54,
屏東縣,Ⅲ-55,佳冬農會,268,300,"E120'33'21.5""","N22'24'45.5""",台17線,林邊,水底寮,264,134,274,129,平原區,10,19,南,3.5,4,,,,,,1,"4,885",240,216,3,84,"1,879","7,307","6,957","73,070",718,7,8,0.54,
高雄市,Ⅲ-56,添治橋,19,950,"E120'11'29.5""","N22'54'49.0""",台17甲線,南萣橋,湖內,18,850,26,851,平原區,8,9.4,北,4.4,,,,,,,0.3,"3,223",24,124,0,4,"3,318","6,693","5,190","53,544","1,181",7,8,0.51,
高雄市,Ⅲ-56,添治橋,19,950,"E120'11'29.5""","N22'54'49.0""",台17甲線,南萣橋,湖內,18,850,26,851,平原區,8,9.4,南,4.4,,,,,,,0.3,"3,295",39,123,0,7,"3,375","6,839","5,328","54,712","1,181",7,8,0.51,
高雄市,Ⅲ-57,嘉興橋,67,400,"E120'18'4.0""","N22'48'48.8""",台19甲線,南高縣市界,岡山,54,612,67,830,平原區,13.2,17.8,北,3.5,3.5,,,,,,1.9,"7,064",33,409,3,113,"8,370","15,992","13,098","211,094","1,478",7,8,0.51,
高雄市,Ⅲ-57,嘉興橋,67,400,"E120'18'4.0""","N22'48'48.8""",台19甲線,南高縣市界,岡山,54,612,67,830,平原區,13.2,17.8,南,3.5,3.5,,,,,,1.9,"6,948",42,387,3,89,"7,661","15,130","12,465","199,716","1,330",17,18,0.51,
高雄市,Ⅲ-58,石螺潭,74,200,"E120'16'4.6""","N22'46'11.0""",台19甲線,岡山,大舍甲,67,830,74,250,平原區,6.4,8,北,3.6,,,,,,,0.4,"3,393",37,145,3,66,"3,666","7,310","5,797","46,784","1,170",7,8,0.52,
高雄市,Ⅲ-58,石螺潭,74,200,"E120'16'4.6""","N22'46'11.0""",台19甲線,岡山,大舍甲,67,830,74,250,平原區,6.4,8,南,3.6,,,,,,,0.4,"3,098",46,173,4,65,"3,411","6,797","5,449","43,501","1,170",7,8,0.52,
高雄市,Ⅲ-59,大舍甲,76,900,"E120'15'43.8""","N22'44'50.4""",台19甲線,大舍甲,赤崁,74,250,78,461,平原區,4.2,7.4,北,3.2,,,,,,,0.5,"1,934",28,42,0,4,"3,397","5,405","3,785","22,701",824,17,18,0.52,
高雄市,Ⅲ-59,大舍甲,76,900,"E120'15'43.8""","N22'44'50.4""",台19甲線,大舍甲,赤崁,74,250,78,461,平原區,4.2,7.4,南,3.2,,,,,,,0.5,"2,205",37,56,0,5,"3,479","5,782","4,146","24,284",824,17,18,0.52,
高雄市,Ⅲ-60,甲仙橋,57,500,"E120'35'8.0""","N23'04'50.9""",台20線,南高縣市界,荖濃,52,582,72,806,山嶺區,20.2,16.2,東,3.5,3.5,,,,,,1,"2,304",46,61,0,7,"1,055","3,473","4,988","70,155",676,11,12,0.52,
高雄市,Ⅲ-60,甲仙橋,57,500,"E120'35'8.0""","N23'04'50.9""",台20線,南高縣市界,荖濃,52,582,72,806,山嶺區,20.2,16.2,西,3.5,3.5,,,,,,1,"2,556",36,55,0,6,"1,152","3,805","5,392","76,861",832,15,16,0.52,
高雄市,Ⅲ-61,寶來一橋,78,0,"E120'41'47.7""","N23'06'26.6""",台20線,荖濃,埡口,72,806,145,905,山嶺區,73.1,8.8,東,3.5,,,,,,,0.8,"1,260",22,54,0,2,296,"1,634","2,580","119,445",745,15,16,0.5,
高雄市,Ⅲ-61,寶來一橋,78,0,"E120'41'47.7""","N23'06'26.6""",台20線,荖濃,埡口,72,806,145,905,山嶺區,73.1,8.8,西,3.5,,,,,,,0.8,"1,265",26,49,0,3,293,"1,636","2,587","119,592",745,15,16,0.5,
台東縣,Ⅲ-62,新武橋,196,900,"E121'07'9.8""","N23'07'59.3""",台20線,埡口,德高,145,905,208,329,丘陵區,62.4,10.8,東,4.3,,,,,,,1,303,1,7,0,0,57,368,356,"22,963",90,17,18,0.52,
台東縣,Ⅲ-62,新武橋,196,900,"E121'07'9.8""","N23'07'59.3""",台20線,埡口,德高,145,905,208,329,丘陵區,62.4,10.8,西,4.3,,,,,,,1,275,1,7,0,3,59,345,344,"21,528",90,17,18,0.52,
台東縣,Ⅲ-63,錦屏村,2,700,"E121'11'19.2""","N23'07'52.8""",台20甲線,初來,池上,0,0,5,714,丘陵區,5.7,7.6,東,3.4,,,,,,,0.3,448,1,4,0,0,193,646,560,"3,682",170,16,17,0.54,
台東縣,Ⅲ-63,錦屏村,2,700,"E121'11'19.2""","N23'07'52.8""",台20甲線,初來,池上,0,0,5,714,丘陵區,5.7,7.6,西,3.4,,,,,,,0.3,400,0,5,0,3,146,554,503,"3,158",170,16,17,0.54,
高雄市,Ⅲ-64,土庫,2,800,"E120'20'18.1""","N22'44'30.6""",台22線,楠梓,鳳山,0,0,5,353,平原區,5.4,25.8,東,3.5,3.5,,,,,,3.6,"10,289",138,629,12,343,"9,866","21,277","18,425","114,896","2,231",7,8,0.51,
高雄市,Ⅲ-64,土庫,2,800,"E120'20'18.1""","N22'44'30.6""",台22線,楠梓,鳳山,0,0,5,353,平原區,5.4,25.8,西,3.5,3.5,,,,,,8,"10,345",95,675,9,290,"10,424","21,838","18,652","117,925","2,096",17,18,0.51,
高雄市,Ⅲ-65,深水派出所,8,700,"E120'23'24.7""","N22'46'19.9""",台22線,鳳山,里嶺大橋,5,353,16,66,平原區,10.7,18.2,東,3.5,3.5,,,,,,1.3,"3,788",95,85,0,31,"4,665","8,664","6,951","92,705",704,17,18,0.5,
高雄市,Ⅲ-65,深水派出所,8,700,"E120'23'24.7""","N22'46'19.9""",台22線,鳳山,里嶺大橋,5,353,16,66,平原區,10.7,18.2,西,3.5,3.5,,,,,,1.3,"3,450",87,71,0,26,"4,862","8,496","6,683","90,907",755,7,8,0.5,
屏東縣,Ⅲ-66,加油站,20,450,"E120'29'26.8""","N22'46'19.7""",台22線,里嶺大橋,里港,16,66,21,480,平原區,5.4,18.8,東,3.5,3.5,,,,1.8,,0.5,"3,185",26,168,0,576,"1,423","5,378","6,200","29,041",663,11,12,0.52,
屏東縣,Ⅲ-66,加油站,20,450,"E120'29'26.8""","N22'46'19.7""",台22線,里嶺大橋,里港,16,66,21,480,平原區,5.4,18.8,西,3.5,3.5,,,,1.8,,0.5,"2,945",37,209,1,566,"1,245","5,003","5,888","27,016",588,7,8,0.52,
屏東縣,Ⅲ-67,茄苳腳,24,0,"E120'31'21.4""","N22'46'35.8""",台22線,里港,高樹,21,480,34,290,平原區,12.8,10.8,東,3.6,,,,,,,2.2,"3,116",72,144,0,957,984,"5,273","6,911","67,494","1,244",9,10,0.51,
屏東縣,Ⅲ-67,茄苳腳,24,0,"E120'31'21.4""","N22'46'35.8""",台22線,里港,高樹,21,480,34,290,平原區,12.8,10.8,西,3.6,,,,,,,1.4,"3,290",94,245,1,619,908,"5,157","6,282","66,010","1,244",9,10,0.51,
台東縣,Ⅲ-68,碾米廠,38,300,"E121'17'13.8""","N23'00'12.6""",台23線,花東縣界,泰源,16,705,38,705,丘陵區,22,9.4,北,3.5,,,,,,,1.1,608,7,8,0,0,434,"1,057",870,"23,254",223,7,8,0.51,
台東縣,Ⅲ-68,碾米廠,38,300,"E121'17'13.8""","N23'00'12.6""",台23線,花東縣界,泰源,16,705,38,705,丘陵區,22,9.4,南,3.5,,,,,,,1.1,538,5,8,0,1,448,"1,000",806,"22,000",223,7,8,0.51,
台東縣,Ⅲ-69,舊東河橋北端,44,950,"E121'18'13.4""","N22'58'39.1""",台23線,泰源,東河,38,705,45,224,丘陵區,6.5,9.2,北,3.5,,,,,,,1,466,14,30,0,0,85,595,641,"3,868",176,10,11,0.54,
台東縣,Ⅲ-69,舊東河橋北端,44,950,"E121'18'13.4""","N22'58'39.1""",台23線,泰源,東河,38,705,45,224,丘陵區,6.5,9.2,南,3.5,,,,,,,1,400,10,27,0,0,72,509,547,"3,308",176,10,11,0.54,
屏東縣,Ⅲ-70,鶴聲國小,0,200,"E120'28'47.7""","N22'39'54.6""",台24線,建國路,屏東,0,0,1,105,平原區,1.1,15.8,東,3.5,3.5,,,,,,0.8,"6,113",25,66,1,5,"5,506","11,716","9,572","12,888",823,18,19,0.52,
屏東縣,Ⅲ-70,鶴聲國小,0,200,"E120'28'47.7""","N22'39'54.6""",台24線,建國路,屏東,0,0,1,105,平原區,1.1,15.8,西,3.5,3.5,,,,,,0.8,"5,520",25,81,0,2,"5,150","10,778","8,776","11,856",782,7,8,0.52,
屏東縣,Ⅲ-71,明正國中,3,200,"E120'29'55.1""","N22'40'47.2""",台24線,屏東,長興,1,105,4,549,平原區,3.4,16.2,東,3.6,,,,,2,,2.4,"6,946",50,80,1,7,"6,785","13,869","10,623","47,155","1,772",17,18,0.51,
屏東縣,Ⅲ-71,明正國中,3,200,"E120'29'55.1""","N22'40'47.2""",台24線,屏東,長興,1,105,4,549,平原區,3.4,16.2,西,3.6,,,,,2,,2.4,"6,830",28,90,2,7,"7,438","14,395","10,812","48,943","1,772",17,18,0.51,
屏東縣,Ⅲ-72,德協國小,7,900,"E120'32'32.3""","N22'41'35.4""",台24線,長興,繁華,4,549,11,669,平原區,7.1,18.2,東,3.5,4,,,,,,1.5,"6,633",39,91,1,44,"4,108","10,916","9,429","77,504",747,11,12,0.51,
屏東縣,Ⅲ-72,德協國小,7,900,"E120'32'32.3""","N22'41'35.4""",台24線,長興,繁華,4,549,11,669,平原區,7.1,18.2,西,3.5,4,,,,,,1.5,"7,179",56,131,2,45,"3,889","11,302","9,934","80,244",982,17,18,0.51,
屏東縣,Ⅲ-73,三地門大橋,19,800,"E120'38'27.8""","N22'42'35.8""",台24線,繁華,三地門鄉公所,11,669,22,916,平原區,11.2,15.8,東,3.5,3.9,,,,,,0.4,"3,012",79,69,0,2,"1,172","4,334","3,944","48,541",667,11,12,0.5,
屏東縣,Ⅲ-73,三地門大橋,19,800,"E120'38'27.8""","N22'42'35.8""",台24線,繁華,三地門鄉公所,11,669,22,916,平原區,11.2,15.8,西,3.5,3.9,,,,,,0.4,"3,050",88,69,0,6,"1,078","4,291","3,951","48,059",712,16,17,0.5,
屏東縣,Ⅲ-74,霧台谷川大橋,31,850,"E120'42'15.5""","N22'44'53.5""",台24線,三地門鄉公所,阿禮,22,916,48,690,平原區,25.8,8.8,東,3.7,,,,,,,0.6,669,9,2,0,0,270,950,826,"24,510",465,14,15,0.51,
屏東縣,Ⅲ-74,霧台谷川大橋,31,850,"E120'42'15.5""","N22'44'53.5""",台24線,三地門鄉公所,阿禮,22,916,48,690,平原區,25.8,8.8,西,3.7,,,,,,,0.6,606,13,2,0,0,279,900,776,"23,220",465,14,15,0.51,
高雄市,Ⅲ-75,商協新村,3,800,"E120'23'2.5""","N22'37'6.7""",台25線,鳳山,大寮,0,0,6,564,平原區,6.6,17.2,北,3.5,3.8,,,,,,1.2,"7,803",98,107,0,11,"17,192","25,211","18,459","166,393","1,889",17,18,0.52,
高雄市,Ⅲ-75,商協新村,3,800,"E120'23'2.5""","N22'37'6.7""",台25線,鳳山,大寮,0,0,6,564,平原區,6.6,17.2,南,3.5,3.8,,,,,,1.2,"7,978",102,71,0,4,"19,013","27,168","19,658","179,309","2,129",7,8,0.52,
高雄市,Ⅲ-76,新庄橋,11,900,"E120'24'43.9""","N22'33'11.1""",台25線,大寮,林園,6,564,18,223,平原區,11.7,29.2,北,3.5,3.5,,,,2.8,,3.2,"10,950",151,391,6,151,"7,389","19,038","17,407","222,745","2,419",7,8,0.51,
高雄市,Ⅲ-76,新庄橋,11,900,"E120'24'43.9""","N22'33'11.1""",台25線,大寮,林園,6,564,18,223,平原區,11.7,29.2,南,3.5,3.5,,,,2.8,,3.2,"11,643",154,430,7,128,"7,375","19,737","18,087","230,923","1,999",17,18,0.51,
屏東縣,Ⅲ-77,第379號橋,3,500,"E120'41'31.5""","N22'10'57.4""",台26線,楓港,竹坑橋,0,0,8,79,平原區,8.1,24.2,東,3.5,3.5,,,,2.2,,1.2,"7,606",356,162,1,86,572,"8,783","9,044","71,142","1,228",11,12,0.51,
屏東縣,Ⅲ-77,第379號橋,3,500,"E120'41'31.5""","N22'10'57.4""",台26線,楓港,竹坑橋,0,0,8,79,平原區,8.1,24.2,西,3.5,3.5,,,,2.2,,2,"7,342",474,139,2,86,561,"8,604","8,919","69,692","1,526",14,15,0.51,
屏東縣,Ⅲ-78,車城鄉公所,16,100,"E120'42'49.3""","N22'04'32.7""",台26線,竹坑橋,網紗,8,79,21,222,平原區,13.1,20.2,東,3.5,3.8,,,,,,1.6,"7,410",353,153,1,95,"1,379","9,391","9,285","123,022","1,244",12,13,0.51,
屏東縣,Ⅲ-78,車城鄉公所,16,100,"E120'42'49.3""","N22'04'32.7""",台26線,竹坑橋,網紗,8,79,21,222,平原區,13.1,20.2,西,3.5,3.8,,,,,,1.6,"7,008",364,163,2,67,"1,416","9,020","8,856","118,162","1,475",14,15,0.51,
屏東縣,Ⅲ-79,恆春外環線,25,700,"E120'44'27.1""","N21'59'57.3""",台26線,網紗,車城,21,222,26,544,平原區,5.3,20.2,東,3.5,3.5,,,,1.8,,0.4,"5,753",192,106,0,6,"1,543","7,600","7,298","40,280",882,15,16,0.54,
屏東縣,Ⅲ-79,恆春外環線,25,700,"E120'44'27.1""","N21'59'57.3""",台26線,網紗,車城,21,222,26,544,平原區,5.3,20.2,西,3.5,3.5,,,,1.8,,0.4,"5,017",117,121,0,7,"1,219","6,481","6,249","34,349",762,14,15,0.54,
屏東縣,Ⅲ-80,第409號橋,31,300,"E120'46'4.5""","N21'57'26.7""",台26線,車城,墾丁鵝鑾鼻,26,544,41,849,平原區,15.3,14.8,東,3.4,3.5,,,,,,0.4,"5,778",301,48,0,0,"2,410","8,537","7,748","130,616",978,15,16,0.53,
屏東縣,Ⅲ-80,第409號橋,31,300,"E120'46'4.5""","N21'57'26.7""",台26線,車城,墾丁鵝鑾鼻,26,544,41,849,平原區,15.3,14.8,西,3.4,3.5,,,,,,0.4,"5,104",303,66,0,0,"2,237","7,710","7,000","117,963",819,16,17,0.53,
屏東縣,Ⅲ-81,興海路,52,300,"E120'50'36.1""","N21'58'25.9""",台26線,墾丁鵝鑾鼻,港仔,41,849,70,685,丘陵區,28.8,8,東,3.5,,,,,,,0.5,605,37,8,0,0,283,933,882,"26,870",311,12,13,0.58,
屏東縣,Ⅲ-81,興海路,52,300,"E120'50'36.1""","N21'58'25.9""",台26線,墾丁鵝鑾鼻,港仔,41,849,70,685,丘陵區,28.8,8,西,3.5,,,,,,,0.5,416,24,9,0,0,230,679,630,"19,555",311,12,13,0.58,
屏東縣,Ⅲ-82,旭海,79,800,"E120'53'18.1""","N22'11'34.6""",台26線,港仔,港仔村,70,685,80,2,平原區,9.3,7,東,5.4,,,,,,,0.8,190,8,4,0,0,68,270,248,"2,511",107,14,15,0.57,單車道雙向行駛
屏東縣,Ⅲ-82,旭海,79,800,"E120'53'18.1""","N22'11'34.6""",台26線,港仔,港仔村,70,685,80,2,平原區,9.3,7,西,,,,,,,,0.8,219,6,4,0,0,122,351,300,"3,264",107,14,15,0.57,單車道雙向行駛
屏東縣,Ⅲ-83,南田檢查哨,92,800,"E120'53'19.1""","N22'17'29.5""",台26線,港仔村,達仁,80,2,93,972,平原區,14,9.4,東,3.5,,,,,,,1.2,218,1,3,0,0,110,332,281,"4,648",75,15,16,0.5,
屏東縣,Ⅲ-83,南田檢查哨,92,800,"E120'53'19.1""","N22'17'29.5""",台26線,港仔村,達仁,80,2,93,972,平原區,14,9.4,西,3.5,,,,,,,1.2,213,1,2,0,0,121,337,280,"4,718",75,15,16,0.5,
高雄市,Ⅲ-84,頂新發,4,100,"E120'40'1.0""","N23'02'28.6""",台27線,荖濃,中庄,0,0,10,152,山嶺區,10.2,9,北,3.5,,,,,,,1,"1,503",16,33,0,10,306,"1,868","2,876","19,054",862,14,15,0.5,
高雄市,Ⅲ-84,頂新發,4,100,"E120'40'1.0""","N23'02'28.6""",台27線,荖濃,中庄,0,0,10,152,山嶺區,10.2,9,南,3.5,,,,,,,1,"1,544",11,22,0,15,270,"1,862","2,856","18,992",862,14,15,0.5,
高雄市,Ⅲ-85,六龜林試所,11,300,"E120'38'36.0""","N22'59'35.6""",台27線,中庄,大津,10,152,25,152,山嶺區,15,9.2,北,3.5,,,,,,,1.1,488,1,10,0,0,282,781,"1,069","11,715",317,14,15,0.5,
高雄市,Ⅲ-85,六龜林試所,11,300,"E120'38'36.0""","N22'59'35.6""",台27線,中庄,大津,10,152,25,152,山嶺區,15,9.2,南,3.5,,,,,,,1.1,490,0,8,0,0,290,788,"1,065","11,820",317,14,15,0.5,
屏東縣,Ⅲ-86,高樹鄉公所,32,550,"E120'36'1.5""","N22'49'37.0""",台27線,大津,高樹,25,152,33,435,平原區,8.3,13.2,北,4,,,,,,,2.5,"2,743",40,100,0,20,"1,495","4,398","3,831","36,503",703,14,15,0.5,
屏東縣,Ⅲ-86,高樹鄉公所,32,550,"E120'36'1.5""","N22'49'37.0""",台27線,大津,高樹,25,152,33,435,平原區,8.3,13.2,南,4,,,,,,,2.5,"2,806",64,91,0,21,"1,494","4,476","3,926","37,151",703,14,15,0.5,
屏東縣,Ⅲ-87,高樹國中,33,800,"E120'36'14.3""","N22'48'55.1""",台27線,高樹,南華,33,435,41,871,平原區,8.4,13.2,北,4,,,,,,,2.5,"2,906",26,76,0,73,"1,531","4,612","4,095","38,741",688,10,11,0.5,
